Subject,Channel,Degree_Centrality,Clustering_Coefficient,Betweenness_Centrality,Eigenvector_Centrality,Connectivity_Type
sub-024,1,0.0,0.0,0.0,,MI
sub-024,2,0.6666666666666666,0.5757575757575758,0.07419078742608155,,MI
sub-024,3,0.2777777777777778,0.7,0.00784313725490196,,MI
sub-024,4,0.0,0.0,0.0,,MI
sub-024,5,0.38888888888888884,0.9523809523809523,0.0008169934640522876,,MI
sub-024,6,0.4444444444444444,0.9285714285714286,0.0017507002801120449,,MI
sub-024,7,0.0,0.0,0.0,,MI
sub-024,8,0.4444444444444444,0.7857142857142857,0.010076252723311547,,MI
sub-024,9,0.0,0.0,0.0,,MI
sub-024,10,0.2222222222222222,1.0,0.0,,MI
sub-024,11,0.4444444444444444,0.5714285714285714,0.029030501089324617,,MI
sub-024,12,0.6666666666666666,0.5606060606060606,0.07331932773109244,,MI
sub-024,13,0.1111111111111111,1.0,0.0,,MI
sub-024,14,0.611111111111111,0.6181818181818182,0.0507703081232493,,MI
sub-024,15,0.4444444444444444,0.8214285714285714,0.005944600062247121,,MI
sub-024,16,0.0,0.0,0.0,,MI
sub-024,17,0.4444444444444444,0.8214285714285714,0.005944600062247121,,MI
sub-024,18,0.4444444444444444,0.9285714285714286,0.0017507002801120449,,MI
sub-025,0,0.05555555555555555,0.0,0.0,,MI
sub-025,1,0.05555555555555555,0.0,0.0,,MI
sub-025,2,0.5,0.75,0.02342047930283224,,MI
sub-025,3,0.0,0.0,0.0,,MI
sub-025,4,0.611111111111111,0.6545454545454545,0.0838001867413632,,MI
sub-025,5,0.5555555555555556,0.7333333333333333,0.053843759726112675,,MI
sub-025,6,0.2222222222222222,1.0,0.0,,MI
sub-025,7,0.1111111111111111,0.0,0.09150326797385622,,MI
sub-025,8,0.05555555555555555,0.0,0.0,,MI
sub-025,9,0.05555555555555555,0.0,0.0,,MI
sub-025,10,0.4444444444444444,0.75,0.23529411764705882,,MI
sub-025,11,0.1111111111111111,0.0,0.16993464052287582,,MI
sub-025,12,0.4444444444444444,0.9642857142857143,0.0037348272642390283,,MI
sub-025,13,0.4444444444444444,0.9642857142857143,0.0037348272642390283,,MI
sub-025,14,0.3333333333333333,0.6,0.09313725490196079,,MI
sub-025,15,0.5,0.8333333333333334,0.01680672268907563,,MI
sub-025,16,0.5555555555555556,0.7333333333333333,0.05765639589169002,,MI
sub-025,17,0.5,0.8333333333333334,0.01680672268907563,,MI
sub-025,18,0.2222222222222222,1.0,0.0,,MI
sub-026,0,0.1111111111111111,0.0,0.11111111111111112,0.04879690991152994,MI
sub-026,1,0.05555555555555555,0.0,0.0,0.006184291793117087,MI
sub-026,2,0.4444444444444444,0.8571428571428571,0.005228758169934641,0.318320314542608,MI
sub-026,3,0.16666666666666666,1.0,0.0,0.10792747055249256,MI
sub-026,4,0.5,0.7777777777777778,0.01699346405228758,0.3436270801689071,MI
sub-026,5,0.5,0.6388888888888888,0.0738562091503268,0.31636541559363696,MI
sub-026,6,0.3333333333333333,0.6666666666666666,0.08278867102396516,0.22498879935457408,MI
sub-026,7,0.1111111111111111,1.0,0.0,0.02269604884704347,MI
sub-026,8,0.16666666666666666,0.0,0.1328976034858388,0.024211143119270778,MI
sub-026,9,0.05555555555555555,0.0,0.0,0.003068406871786803,MI
sub-026,10,0.3333333333333333,1.0,0.0,0.2613286153004634,MI
sub-026,11,0.3333333333333333,1.0,0.0,0.2533412245368475,MI
sub-026,12,0.5,0.7777777777777778,0.01699346405228758,0.34362708016890703,MI
sub-026,13,0.5555555555555556,0.6666666666666666,0.09760348583877997,0.3612174207276906,MI
sub-026,14,0.1111111111111111,0.0,0.0196078431372549,0.03158243343441975,MI
sub-026,15,0.38888888888888884,0.2857142857142857,0.363834422657952,0.1563862273433321,MI
sub-026,16,0.6666666666666666,0.48484848484848486,0.34052287581699353,0.3788457967877775,MI
sub-026,17,0.3333333333333333,1.0,0.0,0.2533412245368477,MI
sub-026,18,0.1111111111111111,1.0,0.0,0.02269604884704344,MI
sub-027,0,0.05555555555555555,0.0,0.0,,MI
sub-027,1,0.05555555555555555,0.0,0.0,,MI
sub-027,2,0.5,0.9444444444444444,0.0037348272642390287,,MI
sub-027,3,0.0,0.0,0.0,,MI
sub-027,4,0.5555555555555556,0.8888888888888888,0.008216619981325864,,MI
sub-027,5,0.38888888888888884,1.0,0.0,,MI
sub-027,6,0.5555555555555556,0.8888888888888888,0.008216619981325864,,MI
sub-027,7,0.0,0.0,0.0,,MI
sub-027,8,0.4444444444444444,0.75,0.06535947712418301,,MI
sub-027,9,0.0,0.0,0.0,,MI
sub-027,10,0.5,0.9444444444444444,0.0037348272642390287,,MI
sub-027,11,0.0,0.0,0.0,,MI
sub-027,12,0.5555555555555556,0.8888888888888888,0.008216619981325864,,MI
sub-027,13,0.0,0.0,0.0,,MI
sub-027,14,0.5555555555555556,0.8888888888888888,0.008216619981325864,,MI
sub-027,15,0.05555555555555555,0.0,0.0,,MI
sub-027,16,0.5,0.9444444444444444,0.0018674136321195143,,MI
sub-027,17,0.5555555555555556,0.8888888888888888,0.008216619981325864,,MI
sub-027,18,0.5,0.9444444444444444,0.0018674136321195143,,MI
sub-028,0,0.0,0.0,0.0,,MI
sub-028,1,0.0,0.0,0.0,,MI
sub-028,2,0.38888888888888884,1.0,0.0,,MI
sub-028,3,0.0,0.0,0.0,,MI
sub-028,4,0.5,0.8055555555555556,0.013398692810457519,,MI
sub-028,5,0.5555555555555556,0.7111111111111111,0.029738562091503266,,MI
sub-028,6,0.0,0.0,0.0,,MI
sub-028,7,0.05555555555555555,0.0,0.0,,MI
sub-028,8,0.2777777777777778,0.8,0.004357298474945533,,MI
sub-028,9,0.2222222222222222,0.8333333333333334,0.0021786492374727667,,MI
sub-028,10,0.6666666666666666,0.5606060606060606,0.11034858387799562,,MI
sub-028,11,0.2222222222222222,0.8333333333333334,0.0021786492374727667,,MI
sub-028,12,0.2777777777777778,1.0,0.0,,MI
sub-028,13,0.5,0.75,0.029411764705882353,,MI
sub-028,14,0.5,0.7222222222222222,0.04444444444444444,,MI
sub-028,15,0.4444444444444444,0.6428571428571429,0.021786492374727667,,MI
sub-028,16,0.5,0.6111111111111112,0.11764705882352941,,MI
sub-028,17,0.1111111111111111,1.0,0.0,,MI
sub-028,18,0.5555555555555556,0.7111111111111111,0.029738562091503266,,MI
sub-029,0,0.0,0.0,0.0,,MI
sub-029,1,0.4444444444444444,1.0,0.0,,MI
sub-029,2,0.4444444444444444,0.75,0.06535947712418301,,MI
sub-029,3,0.5,0.9722222222222222,0.0008169934640522876,,MI
sub-029,4,0.5555555555555556,0.9111111111111111,0.006419234360410832,,MI
sub-029,5,0.5555555555555556,0.9111111111111111,0.006419234360410832,,MI
sub-029,6,0.0,0.0,0.0,,MI
sub-029,7,0.0,0.0,0.0,,MI
sub-029,8,0.0,0.0,0.0,,MI
sub-029,9,0.0,0.0,0.0,,MI
sub-029,10,0.05555555555555555,0.0,0.0,,MI
sub-029,11,0.0,0.0,0.0,,MI
sub-029,12,0.5555555555555556,0.9111111111111111,0.006419234360410832,,MI
sub-029,13,0.5555555555555556,0.9111111111111111,0.006419234360410832,,MI
sub-029,14,0.4444444444444444,1.0,0.0,,MI
sub-029,15,0.0,0.0,0.0,,MI
sub-029,16,0.5555555555555556,0.9111111111111111,0.006419234360410832,,MI
sub-029,17,0.5555555555555556,0.9111111111111111,0.006419234360410832,,MI
sub-029,18,0.5555555555555556,0.9111111111111111,0.006419234360410832,,MI
sub-030,0,0.05555555555555555,0.0,0.0,,MI
sub-030,1,0.05555555555555555,0.0,0.0,,MI
sub-030,2,0.4444444444444444,0.9285714285714286,0.0021786492374727667,,MI
sub-030,3,0.5,0.8055555555555556,0.01786492374727669,,MI
sub-030,4,0.4444444444444444,0.9285714285714286,0.0021786492374727667,,MI
sub-030,5,0.611111111111111,0.6363636363636364,0.06470588235294118,,MI
sub-030,6,0.16666666666666666,1.0,0.0,,MI
sub-030,7,0.3333333333333333,0.5333333333333333,0.08823529411764706,,MI
sub-030,8,0.2777777777777778,0.7,0.011328976034858386,,MI
sub-030,9,0.0,0.0,0.0,,MI
sub-030,10,0.38888888888888884,1.0,0.0,,MI
sub-030,11,0.0,0.0,0.0,,MI
sub-030,12,0.6666666666666666,0.5606060606060606,0.1093681917211329,,MI
sub-030,13,0.5555555555555556,0.7111111111111111,0.04509803921568628,,MI
sub-030,14,0.5,0.6944444444444444,0.028322440087145975,,MI
sub-030,15,0.05555555555555555,0.0,0.0,,MI
sub-030,16,0.38888888888888884,0.8571428571428571,0.00980392156862745,,MI
sub-030,17,0.05555555555555555,0.0,0.0,,MI
sub-030,18,0.2777777777777778,0.6,0.08496732026143791,,MI
sub-031,0,0.0,0.0,0.0,,MI
sub-031,1,0.0,0.0,0.0,,MI
sub-031,2,0.5555555555555556,0.9333333333333333,0.0024509803921568627,,MI
sub-031,3,0.0,0.0,0.0,,MI
sub-031,4,0.5555555555555556,0.9333333333333333,0.0024509803921568627,,MI
sub-031,5,0.5555555555555556,0.9333333333333333,0.0024509803921568627,,MI
sub-031,6,0.0,0.0,0.0,,MI
sub-031,7,0.5555555555555556,0.9333333333333333,0.0024509803921568627,,MI
sub-031,8,0.4444444444444444,1.0,0.0,,MI
sub-031,9,0.0,0.0,0.0,,MI
sub-031,10,0.4444444444444444,1.0,0.0,,MI
sub-031,11,0.0,0.0,0.0,,MI
sub-031,12,0.5555555555555556,0.9333333333333333,0.0024509803921568627,,MI
sub-031,13,0.5555555555555556,0.9333333333333333,0.0024509803921568627,,MI
sub-031,14,0.0,0.0,0.0,,MI
sub-031,15,0.0,0.0,0.0,,MI
sub-031,16,0.5555555555555556,0.9333333333333333,0.0024509803921568627,,MI
sub-031,17,0.5555555555555556,0.9333333333333333,0.0024509803921568627,,MI
sub-031,18,0.4444444444444444,1.0,0.0,,MI
sub-032,0,0.0,0.0,0.0,,MI
sub-032,1,0.0,0.0,0.0,,MI
sub-032,2,0.16666666666666666,0.6666666666666666,0.004901960784313725,,MI
sub-032,3,0.3333333333333333,0.9333333333333333,0.005010893246187364,,MI
sub-032,4,0.611111111111111,0.4,0.22491441020852787,,MI
sub-032,5,0.5,0.75,0.023327108621226274,,MI
sub-032,6,0.3333333333333333,0.9333333333333333,0.0013071895424836603,,MI
sub-032,7,0.38888888888888884,0.8571428571428571,0.0040305010893246195,,MI
sub-032,8,0.5,0.75,0.023327108621226274,,MI
sub-032,9,0.3333333333333333,0.4666666666666667,0.07681294740118272,,MI
sub-032,10,0.16666666666666666,0.6666666666666666,0.0032679738562091504,,MI
sub-032,11,0.0,0.0,0.0,,MI
sub-032,12,0.2777777777777778,0.7,0.01626206037970744,,MI
sub-032,13,0.5,0.6666666666666666,0.03870214752567693,,MI
sub-032,14,0.5,0.75,0.023327108621226274,,MI
sub-032,15,0.3333333333333333,0.7333333333333333,0.013180827886710239,,MI
sub-032,16,0.16666666666666666,0.3333333333333333,0.019172113289760352,,MI
sub-032,17,0.1111111111111111,0.0,0.004357298474945533,,MI
sub-032,18,0.5555555555555556,0.6222222222222222,0.06711795829442888,,MI
sub-033,0,0.05555555555555555,0.0,0.0,,MI
sub-033,1,0.2222222222222222,0.3333333333333333,0.10021786492374728,,MI
sub-033,2,0.3333333333333333,1.0,0.0,,MI
sub-033,3,0.3333333333333333,1.0,0.0,,MI
sub-033,4,0.1111111111111111,1.0,0.0,,MI
sub-033,5,0.4444444444444444,0.5357142857142857,0.07374727668845316,,MI
sub-033,6,0.4444444444444444,0.7142857142857143,0.03349673202614378,,MI
sub-033,7,0.3333333333333333,0.7333333333333333,0.030991285403050118,,MI
sub-033,8,0.0,0.0,0.0,,MI
sub-033,9,0.0,0.0,0.0,,MI
sub-033,10,0.4444444444444444,0.7142857142857143,0.021786492374727667,,MI
sub-033,11,0.3333333333333333,0.7333333333333333,0.029193899782135078,,MI
sub-033,12,0.3333333333333333,0.8,0.007625272331154683,,MI
sub-033,13,0.6666666666666666,0.4696969696969697,0.15403050108932465,,MI
sub-033,14,0.16666666666666666,0.6666666666666666,0.00800653594771242,,MI
sub-033,15,0.16666666666666666,0.6666666666666666,0.0021786492374727667,,MI
sub-033,16,0.4444444444444444,0.6785714285714286,0.06481481481481481,,MI
sub-033,17,0.611111111111111,0.4,0.1732570806100218,,MI
sub-033,18,0.3333333333333333,1.0,0.0,,MI
sub-034,0,0.2777777777777778,1.0,0.0,,MI
sub-034,1,0.5,0.8888888888888888,0.00522875816993464,,MI
sub-034,2,0.05555555555555555,0.0,0.0,,MI
sub-034,3,0.5,0.8888888888888888,0.00522875816993464,,MI
sub-034,4,0.2777777777777778,0.6,0.08496732026143791,,MI
sub-034,5,0.05555555555555555,0.0,0.0,,MI
sub-034,6,0.0,0.0,0.0,,MI
sub-034,7,0.2777777777777778,0.6,0.08496732026143791,,MI
sub-034,8,0.5,0.8611111111111112,0.016339869281045753,,MI
sub-034,9,0.05555555555555555,0.0,0.0,,MI
sub-034,10,0.0,0.0,0.0,,MI
sub-034,11,0.5,0.8611111111111112,0.016339869281045753,,MI
sub-034,12,0.0,0.0,0.0,,MI
sub-034,13,0.5,0.8611111111111112,0.016339869281045753,,MI
sub-034,14,0.5555555555555556,0.7777777777777778,0.028104575163398694,,MI
sub-034,15,0.0,0.0,0.0,,MI
sub-034,16,0.5555555555555556,0.7777777777777778,0.028104575163398694,,MI
sub-034,17,0.5,0.8611111111111112,0.016339869281045753,,MI
sub-034,18,0.6666666666666666,0.5757575757575758,0.1620915032679739,,MI
sub-035,0,0.05555555555555555,0.0,0.0,,MI
sub-035,1,0.05555555555555555,0.0,0.0,,MI
sub-035,2,0.1111111111111111,1.0,0.0,,MI
sub-035,3,0.2222222222222222,0.6666666666666666,0.00980392156862745,,MI
sub-035,4,0.0,0.0,0.0,,MI
sub-035,5,0.3333333333333333,1.0,0.0,,MI
sub-035,6,0.5555555555555556,0.7555555555555555,0.02273576097105509,,MI
sub-035,7,0.1111111111111111,1.0,0.0,,MI
sub-035,8,0.0,0.0,0.0,,MI
sub-035,9,0.0,0.0,0.0,,MI
sub-035,10,0.5,0.75,0.02906940553999377,,MI
sub-035,11,0.4444444444444444,0.8571428571428571,0.007096171802054156,,MI
sub-035,12,0.3333333333333333,1.0,0.0,,MI
sub-035,13,0.4444444444444444,0.6428571428571429,0.0758481170245876,,MI
sub-035,14,0.611111111111111,0.6363636363636364,0.07567693744164332,,MI
sub-035,15,0.5555555555555556,0.7555555555555555,0.02273576097105509,,MI
sub-035,16,0.38888888888888884,0.7619047619047619,0.01895424836601307,,MI
sub-035,17,0.5555555555555556,0.7555555555555555,0.02273576097105509,,MI
sub-035,18,0.5,0.75,0.02906940553999377,,MI
sub-036,0,0.0,0.0,0.0,,MI
sub-036,1,0.0,0.0,0.0,,MI
sub-036,2,0.16666666666666666,0.6666666666666666,0.0009337068160597572,,MI
sub-036,3,0.38888888888888884,0.6190476190476191,0.029345273462920523,,MI
sub-036,4,0.0,0.0,0.0,,MI
sub-036,5,0.611111111111111,0.6545454545454545,0.03481736128794952,,MI
sub-036,6,0.4444444444444444,0.8928571428571429,0.0033952975129445716,,MI
sub-036,7,0.5,0.75,0.013886766827943299,,MI
sub-036,8,0.5,0.6944444444444444,0.02451263333616275,,MI
sub-036,9,0.4444444444444444,0.8928571428571429,0.0033952975129445716,,MI
sub-036,10,0.0,0.0,0.0,,MI
sub-036,11,0.1111111111111111,1.0,0.0,,MI
sub-036,12,0.0,0.0,0.0,,MI
sub-036,13,0.5555555555555556,0.6222222222222222,0.05983928925105396,,MI
sub-036,14,0.38888888888888884,0.9047619047619048,0.0018674136321195143,,MI
sub-036,15,0.2777777777777778,1.0,0.0,,MI
sub-036,16,0.5,0.5833333333333334,0.034583934583934585,,MI
sub-036,17,0.2222222222222222,1.0,0.0,,MI
sub-036,18,0.6666666666666666,0.5757575757575758,0.06139688198511728,,MI
sub-037,0,0.5,0.7777777777777778,0.027233115468409584,,MI
sub-037,1,0.3333333333333333,0.4,0.11002178649237472,,MI
sub-037,2,0.38888888888888884,1.0,0.0,,MI
sub-037,3,0.0,0.0,0.0,,MI
sub-037,4,0.4444444444444444,0.8928571428571429,0.003921568627450981,,MI
sub-037,5,0.5555555555555556,0.6888888888888889,0.03605664488017429,,MI
sub-037,6,0.6666666666666666,0.5454545454545454,0.1340958605664488,,MI
sub-037,7,0.3333333333333333,1.0,0.0,,MI
sub-037,8,0.05555555555555555,0.0,0.0,,MI
sub-037,9,0.05555555555555555,0.0,0.0,,MI
sub-037,10,0.6666666666666666,0.5454545454545454,0.1275599128540305,,MI
sub-037,11,0.5,0.8333333333333334,0.0077342047930283216,,MI
sub-037,12,0.5,0.7777777777777778,0.027233115468409588,,MI
sub-037,13,0.0,0.0,0.0,,MI
sub-037,14,0.0,0.0,0.0,,MI
sub-037,15,0.2777777777777778,0.5,0.09477124183006536,,MI
sub-037,16,0.1111111111111111,1.0,0.0,,MI
sub-037,17,0.2777777777777778,1.0,0.0,,MI
sub-037,18,0.1111111111111111,1.0,0.0,,MI
sub-038,0,0.5,1.0,0.0,,MI
sub-038,1,0.5,1.0,0.0,,MI
sub-038,2,0.5555555555555556,0.9333333333333333,0.0028011204481792717,,MI
sub-038,3,0.5,1.0,0.0,,MI
sub-038,4,0.0,0.0,0.0,,MI
sub-038,5,0.5555555555555556,0.9333333333333333,0.0028011204481792717,,MI
sub-038,6,0.0,0.0,0.0,,MI
sub-038,7,0.0,0.0,0.0,,MI
sub-038,8,0.38888888888888884,1.0,0.0,,MI
sub-038,9,0.0,0.0,0.0,,MI
sub-038,10,0.5555555555555556,0.9333333333333333,0.0028011204481792717,,MI
sub-038,11,0.5555555555555556,0.9333333333333333,0.0028011204481792717,,MI
sub-038,12,0.5555555555555556,0.9333333333333333,0.0028011204481792717,,MI
sub-038,13,0.5555555555555556,0.9333333333333333,0.0028011204481792717,,MI
sub-038,14,0.0,0.0,0.0,,MI
sub-038,15,0.0,0.0,0.0,,MI
sub-038,16,0.5555555555555556,0.9333333333333333,0.0028011204481792717,,MI
sub-038,17,0.0,0.0,0.0,,MI
sub-038,18,0.0,0.0,0.0,,MI
sub-039,0,0.2222222222222222,0.8333333333333334,0.0009337068160597572,,MI
sub-039,1,0.611111111111111,0.6727272727272727,0.029800809212573918,,MI
sub-039,2,0.4444444444444444,0.75,0.011328976034858388,,MI
sub-039,3,0.2777777777777778,1.0,0.0,,MI
sub-039,4,0.5555555555555556,0.7555555555555555,0.015639589169000937,,MI
sub-039,5,0.0,0.0,0.0,,MI
sub-039,6,0.5,0.7777777777777778,0.01263616557734205,,MI
sub-039,7,0.0,0.0,0.0,,MI
sub-039,8,0.0,0.0,0.0,,MI
sub-039,9,0.0,0.0,0.0,,MI
sub-039,10,0.6666666666666666,0.6060606060606061,0.05376595082477436,,MI
sub-039,11,0.2777777777777778,1.0,0.0,,MI
sub-039,12,0.5,0.8055555555555556,0.010737628384687208,,MI
sub-039,13,0.0,0.0,0.0,,MI
sub-039,14,0.2222222222222222,1.0,0.0,,MI
sub-039,15,0.0,0.0,0.0,,MI
sub-039,16,0.4444444444444444,0.8214285714285714,0.008714596949891067,,MI
sub-039,17,0.5,0.8333333333333334,0.007905384375972612,,MI
sub-039,18,0.5555555555555556,0.7333333333333333,0.01847183317771553,,MI
sub-040,0,0.2777777777777778,0.6,0.00980392156862745,,MI
sub-040,1,0.16666666666666666,0.6666666666666666,0.0196078431372549,,MI
sub-040,2,0.2222222222222222,0.8333333333333334,0.0196078431372549,,MI
sub-040,3,0.2777777777777778,0.7,0.06100217864923748,,MI
sub-040,4,0.38888888888888884,0.9523809523809523,0.00789760348583878,,MI
sub-040,5,0.5,0.6944444444444444,0.03758169934640523,,MI
sub-040,6,0.38888888888888884,0.9523809523809523,0.00789760348583878,,MI
sub-040,7,0.38888888888888884,0.9523809523809523,0.00789760348583878,,MI
sub-040,8,0.05555555555555555,0.0,0.0,,MI
sub-040,9,0.2222222222222222,1.0,0.0,,MI
sub-040,10,0.3333333333333333,0.6,0.06862745098039216,,MI
sub-040,11,0.16666666666666666,1.0,0.0,,MI
sub-040,12,0.2777777777777778,0.7,0.08006535947712419,,MI
sub-040,13,0.3333333333333333,0.3333333333333333,0.4357298474945534,,MI
sub-040,14,0.5555555555555556,0.4666666666666667,0.40795206971677567,,MI
sub-040,15,0.0,0.0,0.0,,MI
sub-040,16,0.5,0.6944444444444444,0.03758169934640523,,MI
sub-040,17,0.3333333333333333,1.0,0.0,,MI
sub-040,18,0.38888888888888884,0.9523809523809523,0.00789760348583878,,MI
sub-041,0,0.5,0.6944444444444444,0.021241830065359478,,MI
sub-041,1,0.3333333333333333,0.8666666666666667,0.0032679738562091504,,MI
sub-041,2,0.5,0.7222222222222222,0.027828852338656267,,MI
sub-041,3,0.3333333333333333,0.7333333333333333,0.03497011340148595,,MI
sub-041,4,0.3333333333333333,0.8,0.009564509564509565,,MI
sub-041,5,0.0,0.0,0.0,,MI
sub-041,6,0.38888888888888884,0.9047619047619048,0.005503283934656484,,MI
sub-041,7,0.5,0.6944444444444444,0.0316414885042336,,MI
sub-041,8,0.3333333333333333,0.8,0.009564509564509565,,MI
sub-041,9,0.16666666666666666,1.0,0.0,,MI
sub-041,10,0.4444444444444444,0.8214285714285714,0.013122969985715084,,MI
sub-041,11,0.16666666666666666,1.0,0.0,,MI
sub-041,12,0.0,0.0,0.0,,MI
sub-041,13,0.611111111111111,0.5272727272727272,0.09252675429146018,,MI
sub-041,14,0.6666666666666666,0.5303030303030303,0.11776397168554029,,MI
sub-041,15,0.38888888888888884,0.7142857142857143,0.044768448690017316,,MI
sub-041,16,0.0,0.0,0.0,,MI
sub-041,17,0.0,0.0,0.0,,MI
sub-041,18,0.1111111111111111,1.0,0.0,,MI
sub-042,0,0.5,0.8611111111111112,0.018681917211328974,0.34255415398440764,MI
sub-042,1,0.05555555555555555,0.0,0.0,0.004537000796526664,MI
sub-042,2,0.4444444444444444,0.9285714285714286,0.007352941176470587,0.31608461836874235,MI
sub-042,3,0.4444444444444444,0.7142857142857143,0.4714052287581699,0.2861054690107033,MI
sub-042,4,0.16666666666666666,0.3333333333333333,0.20915032679738563,0.08344846627171494,MI
sub-042,5,0.5,0.6944444444444444,0.14531590413943357,0.318035277684411,MI
sub-042,6,0.2222222222222222,0.16666666666666666,0.45098039215686275,0.03697655993435738,MI
sub-042,7,0.16666666666666666,0.6666666666666666,0.09803921568627451,0.0053582608577532834,MI
sub-042,8,0.16666666666666666,0.3333333333333333,0.11111111111111112,0.0013350092644139034,MI
sub-042,9,0.05555555555555555,0.0,0.0,0.00016380480246864162,MI
sub-042,10,0.5,0.8611111111111112,0.018681917211328974,0.3425541539844078,MI
sub-042,11,0.4444444444444444,0.8571428571428571,0.017864923747276686,0.3077962030215484,MI
sub-042,12,0.5555555555555556,0.7111111111111111,0.16574074074074072,0.35167420418675127,MI
sub-042,13,0.4444444444444444,0.9285714285714286,0.007352941176470587,0.3160846183687426,MI
sub-042,14,0.3333333333333333,0.9333333333333333,0.0008169934640522876,0.24219627096835628,MI
sub-042,15,0.4444444444444444,0.8928571428571429,0.002995642701525054,0.3112857993085223,MI
sub-042,16,0.05555555555555555,0.0,0.0,0.0012755313614648699,MI
sub-042,17,0.1111111111111111,0.0,0.11111111111111112,0.010395581563808398,MI
sub-042,18,0.16666666666666666,0.6666666666666666,0.09803921568627451,0.005358260857753313,MI
sub-043,0,0.2222222222222222,1.0,0.0,,MI
sub-043,1,0.4444444444444444,0.6428571428571429,0.018518518518518514,,MI
sub-043,2,0.3333333333333333,0.7333333333333333,0.00708061002178649,,MI
sub-043,3,0.3333333333333333,0.5333333333333333,0.032679738562091505,,MI
sub-043,4,0.7777777777777777,0.4065934065934066,0.2327886710239651,,MI
sub-043,5,0.2777777777777778,0.8,0.0032679738562091504,,MI
sub-043,6,0.2777777777777778,0.6,0.00784313725490196,,MI
sub-043,7,0.5,0.5833333333333334,0.03213507625272331,,MI
sub-043,8,0.3333333333333333,0.8,0.004901960784313725,,MI
sub-043,9,0.0,0.0,0.0,,MI
sub-043,10,0.5,0.6388888888888888,0.023965141612200435,,MI
sub-043,11,0.2222222222222222,0.6666666666666666,0.013071895424836602,,MI
sub-043,12,0.3333333333333333,0.7333333333333333,0.008932461873638345,,MI
sub-043,13,0.4444444444444444,0.7142857142857143,0.01383442265795207,,MI
sub-043,14,0.5,0.6388888888888888,0.022549019607843137,,MI
sub-043,15,0.0,0.0,0.0,,MI
sub-043,16,0.0,0.0,0.0,,MI
sub-043,17,0.2222222222222222,0.3333333333333333,0.09477124183006536,,MI
sub-043,18,0.05555555555555555,0.0,0.0,,MI
sub-044,0,0.05555555555555555,0.0,0.0,,MI
sub-044,1,0.3333333333333333,0.6666666666666666,0.09150326797385622,,MI
sub-044,2,0.2777777777777778,0.7,0.042483660130718956,,MI
sub-044,3,0.5,0.75,0.029530600118835418,,MI
sub-044,4,0.611111111111111,0.5454545454545454,0.1312586650821945,,MI
sub-044,5,0.0,0.0,0.0,,MI
sub-044,6,0.2777777777777778,0.7,0.042483660130718956,,MI
sub-044,7,0.5,0.7222222222222222,0.03612101406219053,,MI
sub-044,8,0.0,0.0,0.0,,MI
sub-044,9,0.2777777777777778,0.9,0.0016339869281045752,,MI
sub-044,10,0.0,0.0,0.0,,MI
sub-044,11,0.5555555555555556,0.6444444444444445,0.07897108338284808,,MI
sub-044,12,0.1111111111111111,1.0,0.0,,MI
sub-044,13,0.5,0.6944444444444444,0.04161220043572984,,MI
sub-044,14,0.4444444444444444,0.75,0.025351554763319465,,MI
sub-044,15,0.1111111111111111,1.0,0.0,,MI
sub-044,16,0.5555555555555556,0.6666666666666666,0.0635719944543474,,MI
sub-044,17,0.4444444444444444,0.7142857142857143,0.03639334521687463,,MI
sub-044,18,0.2222222222222222,1.0,0.0,,MI
sub-045,0,0.5,0.9444444444444444,0.0037348272642390287,,MI
sub-045,1,0.5,0.9444444444444444,0.0037348272642390287,,MI
sub-045,2,0.4444444444444444,1.0,0.0,,MI
sub-045,3,0.5,0.7777777777777778,0.14379084967320263,,MI
sub-045,4,0.611111111111111,0.7090909090909091,0.050140056022408966,,MI
sub-045,5,0.0,0.0,0.0,,MI
sub-045,6,0.5555555555555556,0.8444444444444444,0.014192343604108312,,MI
sub-045,7,0.611111111111111,0.7090909090909091,0.050140056022408966,,MI
sub-045,8,0.1111111111111111,0.0,0.0784313725490196,,MI
sub-045,9,0.0,0.0,0.0,,MI
sub-045,10,0.2777777777777778,1.0,0.0,,MI
sub-045,11,0.5,0.9444444444444444,0.0037348272642390287,,MI
sub-045,12,0.5555555555555556,0.8444444444444444,0.014192343604108312,,MI
sub-045,13,0.0,0.0,0.0,,MI
sub-045,14,0.0,0.0,0.0,,MI
sub-045,15,0.1111111111111111,1.0,0.0,,MI
sub-045,16,0.0,0.0,0.0,,MI
sub-045,17,0.4444444444444444,0.8928571428571429,0.00392156862745098,,MI
sub-045,18,0.05555555555555555,0.0,0.0,,MI
sub-046,0,0.4444444444444444,0.5357142857142857,0.1238562091503268,,MI
sub-046,1,0.1111111111111111,1.0,0.0,,MI
sub-046,2,0.38888888888888884,0.7619047619047619,0.042483660130718956,,MI
sub-046,3,0.38888888888888884,0.6666666666666666,0.042156862745098035,,MI
sub-046,4,0.38888888888888884,0.8571428571428571,0.006535947712418301,,MI
sub-046,5,0.1111111111111111,1.0,0.0,,MI
sub-046,6,0.5,0.6111111111111112,0.044335511982570804,,MI
sub-046,7,0.3333333333333333,0.8,0.010348583877995645,,MI
sub-046,8,0.38888888888888884,0.7619047619047619,0.011111111111111113,,MI
sub-046,9,0.2777777777777778,0.8,0.006535947712418301,,MI
sub-046,10,0.3333333333333333,1.0,0.0,,MI
